word_i,word_j,post_id
445,539,418
7200,10773,418
3,362,418
59,210,418
35,210,418
362,693,418
4,537,418
150,267,418
67,699,418
366,445,418
362,808,418
96,314,418
13,14,418
268,4263,418
28,227,418
67,210,418
3,4401,418
225,702,418
362,610,418
158,268,419
96,2363,419
96,149,419
158,288,419
67,355,419
268,416,419
44,366,419
2008,2939,419
4,10779,419
55,9204,419
360,361,419
386,1325,419
30,1325,419
28,59,419
4,117,419
4,159,419
52,324,419
360,869,419
87,4068,419
7,355,419
386,7549,419
210,9910,419
52,10777,419
28,30,419
6,7,419
815,10779,419
28,7549,419
3108,4068,419
6,117,419
41,188,419
44,210,419
140,1604,419
96,3108,419
3811,10778,419
59,73,419
4,52,419
4,3371,419
6,110,419
28,1604,419
7,416,419
59,225,419
225,662,419
210,856,419
59,815,419
856,10778,419
662,869,419
158,3371,419
7,159,419
67,2363,419
55,324,419
6,41,419
6,188,419
14,10777,419
96,210,419
28,3811,419
73,87,419
28,149,419
4,366,419
2008,3371,419
4,9204,419
140,9910,419
52,2939,419
4,288,419
3,1494,420
59,142,420
28,10780,420
28,1494,420
142,225,420
28,9140,420
3,28,420
96,311,420
28,59,420
225,481,420
481,9140,420
96,10780,420
3,153,421
96,1626,421
25,4690,421
4,36,421
4,283,421
150,366,421
36,87,421
67,137,421
444,3087,421
4,1302,421
93,677,421
13,10784,421
25,260,421
4068,4690,421
74,210,421
3,210,421
30,261,421
542,6267,421
366,1547,421
355,1302,421
283,428,421
4,153,421
149,677,421
55,1600,421
6,538,421
6,261,421
25,1886,421
149,1302,421
15,1886,421
59,1302,421
123,442,421
18,150,421
6,39,421
25,210,421
3087,5249,421
140,210,421
39,542,421
25,283,421
4,601,421
93,8366,421
20,538,421
4,42,421
136,5249,421
137,1258,421
137,1547,421
136,10781,421
20,137,421
6,428,421
210,1547,421
39,110,421
39,44,421
39,123,421
15,95,421
96,7517,421
4,1547,421
260,10782,421
123,1600,421
202,403,421
260,283,421
6,972,421
4,231,421
18,67,421
93,10781,421
6,442,421
87,10783,421
23,177,421
87,221,421
23,237,421
13,43,421
20,1626,421
3,268,421
140,384,421
110,6267,421
25,1600,421
95,1302,421
44,1547,421
140,202,421
3,4,421
25,55,421
601,10781,421
231,3087,421
25,36,421
4,136,421
36,3087,421
20,74,421
44,74,421
20,123,421
96,444,421
42,1258,421
177,10784,421
36,237,421
268,498,421
123,260,421
25,8366,421
355,403,421
96,10782,421
6,260,421
210,384,421
74,1547,421
44,2939,421
87,1302,421
260,972,421
59,4068,421
1302,10781,421
30,210,421
4,20,421
498,1302,421
4,366,421
136,10783,421
221,1302,421
43,2939,421
39,84,422
67,335,422
230,1747,422
117,1231,422
190,890,422
1231,10786,422
4,136,422
6,2365,422
230,1980,422
3,512,422
1792,2649,422
210,2939,422
540,10646,422
6,10787,422
13,529,422
75,335,422
25,129,422
6,365,422
23,230,422
3,4068,422
13,917,422
210,705,422
75,1747,422
30,155,422
1295,2939,422
225,2968,422
136,2968,422
44,129,422
730,890,422
12,13,422
917,1980,422
3,20,422
55,84,422
3,210,422
23,149,422
23,225,422
4,2968,422
4,10786,422
85,529,422
2939,10785,422
3,10713,422
123,155,422
44,2939,422
1295,8601,422
149,512,422
133,529,422
140,890,422
12,890,422
890,1440,422
65,123,422
6,417,422
4,210,422
25,65,422
4,10787,422
55,890,422
117,529,422
30,210,422
39,2365,422
140,10646,422
3,6267,422
190,230,422
744,10713,422
117,2968,422
501,730,422
705,8601,422
210,744,422
13,67,422
44,1440,422
501,540,422
365,2939,422
67,117,422
6,20,422
23,85,422
23,1792,422
2649,6267,422
133,10785,422
3,4,422
67,155,422
202,2335,423
96,149,423
72,215,423
6,149,423
3,4390,423
72,732,423
84,261,423
261,416,423
67,10788,423
1730,10788,423
4,384,423
87,2020,423
732,4735,423
96,268,423
6,84,423
87,283,423
1730,10789,423
4,210,423
15,4390,423
15,2020,423
30,210,423
30,215,423
202,268,423
268,4735,423
384,2335,423
2020,2335,423
3,4,423
67,283,423
4,416,423
175,460,424
6,28,424
48,67,424
28,553,424
4,283,424
3,3325,424
175,708,424
59,10793,424
44,469,424
28,498,424
23,211,424
6,7,424
117,5018,424
158,3508,424
15,30,424
3,210,424
2939,3409,424
240,2939,424
7,10793,424
8657,10738,424
14,4396,424
498,10790,424
254,10794,424
3508,10798,424
422,1198,424
15,59,424
1452,5295,424
117,118,424
15,3325,424
150,3474,424
28,3149,424
59,415,424
3,10791,424
553,1452,424
140,1199,424
283,1198,424
4957,10794,424
67,10792,424
96,1637,424
3409,10796,424
15,175,424
537,542,424
15,5205,424
4,48,424
205,3474,424
53,677,424
59,10792,424
1899,10795,424
15,537,424
4,210,424
3,4894,424
74,118,424
140,724,424
158,1600,424
23,137,424
74,10799,424
59,8657,424
270,442,424
22,92,424
4,1899,424
67,4894,424
22,677,424
92,10799,424
4,724,424
6,240,424
270,1567,424
3,460,424
677,3409,424
30,6812,424
44,1567,424
6,442,424
422,10738,424
4,1199,424
205,677,424
3,2939,424
44,840,424
4,211,424
15,377,424
524,3149,424
15,6812,424
3,4,424
137,864,424
59,524,424
53,200,424
4,150,424
366,5205,424
28,96,424
4,117,424
200,415,424
708,5018,424
5295,10790,424
14,864,424
267,10798,424
28,10791,424
67,5314,424
44,2939,424
175,5314,424
117,840,424
377,1600,424
59,67,424
267,10797,424
542,10796,424
4,366,424
3,254,424
4957,10795,424
4,4396,424
469,10797,424
2603,10800,425
811,5137,425
28,202,425
28,553,425
96,1637,425
665,974,425
28,96,425
67,974,425
119,665,425
1513,10700,425
1125,2026,425
1125,5137,425
67,811,425
28,3495,425
15,1125,425
6,15,425
3,366,425
15,10545,425
28,1125,425
39,366,425
670,1513,425
6,2026,425
39,3495,425
553,10800,425
15,10700,425
202,670,425
366,4735,425
119,2603,425
28,366,425
3,10545,425
480,539,426
6,3495,426
21,85,426
21,480,426
15,675,426
140,4263,426
42,134,426
134,2026,426
3,2026,426
226,2026,426
28,226,426
42,85,426
84,3495,426
226,675,426
28,539,426
140,2026,426
28,4263,426
6,15,426
84,366,426
3,366,426
216,3080,427
1126,1127,427
6,3080,427
441,10801,427
188,944,427
1125,1126,427
1127,10700,427
403,10801,427
4735,6746,427
188,3080,427
163,3080,427
216,441,427
403,1125,427
1526,10802,427
1129,5662,427
10802,10803,427
6746,10803,427
6,944,427
1129,10700,427
1526,5662,427
1767,10805,428
28,56,428
553,10804,428
59,10805,428
28,553,428
59,1171,428
96,1637,428
1767,4735,428
28,96,428
28,1171,428
56,10804,428
10806,10807,429
553,10806,429
28,553,429
10808,10809,429
96,1637,429
28,96,429
10807,10808,429
425,10809,429
96,10811,430
6,10813,430
4263,4327,430
67,158,430
56,246,430
4327,10813,430
158,4327,430
67,6872,430
3396,4263,430
140,10811,430
3,10810,430
268,1473,430
246,268,430
96,6872,430
56,10810,430
1473,4327,430
90,4263,430
6,268,430
96,3396,430
268,10812,430
140,10812,430
59,67,430
67,2245,430
59,90,430
140,4263,430
96,2245,430
3,4263,430
140,3042,431
137,941,431
158,1946,431
225,409,431
28,553,431
9123,10814,431
96,1637,431
140,10814,431
423,10815,431
28,96,431
10815,10816,431
603,9123,431
268,514,431
397,3042,431
4,158,431
553,3080,431
3298,10814,431
409,423,431
1946,3080,431
227,10815,431
6,1890,431
4,9913,431
397,10814,431
82,9918,431
20,49,431
227,268,431
3298,10815,431
6,417,431
20,10814,431
4,603,431
49,514,431
188,417,431
4,10814,431
4,106,431
6,4068,431
82,941,431
9913,9918,431
137,225,431
93,10814,431
6,188,431
4,44,431
44,10814,431
4068,10814,431
106,1890,431
97,1016,432
4,988,432
6,39,432
44,84,432
4,146,432
22,1580,432
3,97,432
28,553,432
199,1016,432
211,514,432
123,394,432
96,1637,432
4,22,432
4,150,432
28,96,432
2713,3042,432
3,48,432
85,172,432
4,227,432
1637,10818,432
3,270,432
4,384,432
67,6405,432
7,227,432
3,4933,432
417,3042,432
283,417,432
514,988,432
20,123,432
15,163,432
677,3409,432
3,65,432
6,65,432
44,2649,432
3,1637,432
22,2099,432
49,3042,432
6,2713,432
384,677,432
55,96,432
4,1091,432
5688,7980,432
394,442,432
48,270,432
36,97,432
428,3491,432
7,67,432
6,146,432
6,417,432
6,106,432
283,1580,432
3409,10817,432
3,85,432
84,96,432
428,4735,432
15,553,432
2099,10817,432
163,5688,432
4,106,432
5121,10818,432
6,4068,432
92,4068,432
4933,6405,432
64,172,432
442,4735,432
6,20,432
6,2649,432
4,7980,432
49,1091,432
97,211,432
22,92,432
55,5121,432
4,3042,432
39,150,432
85,199,432
36,64,432
85,121,433
129,246,433
28,553,433
96,1637,433
49,121,433
28,96,433
6,240,433
423,809,433
188,3152,433
210,4103,433
6,153,433
240,2939,433
6,2713,433
44,93,433
85,4103,433
423,2939,433
44,10820,433
4,2713,433
4,153,433
268,3152,433
87,140,433
140,188,433
59,67,433
210,246,433
3075,10819,433
129,268,433
553,3075,433
67,809,433
87,149,433
6,49,433
10819,10820,433
59,93,433
4,509,434
13,8759,434
73,1729,434
86,374,434
4,2885,434
1405,1567,434
4,283,434
1230,9070,434
49,529,434
3,142,434
4,3584,434
140,10831,434
136,2968,434
744,8227,434
3,5763,434
366,677,434
6,7,434
10828,10829,434
117,225,434
6784,9070,434
28,732,434
15,163,434
28,118,434
8740,10830,434
28,3069,434
1567,4571,434
4,151,434
3,210,434
509,4396,434
44,75,434
28,4263,434
225,2335,434
137,142,434
3367,10816,434
225,268,434
3,10816,434
2507,10751,434
4,2020,434
4,1508,434
2507,10825,434
93,256,434
96,10833,434
74,149,434
93,1580,434
4,153,434
13,1085,434
1088,10824,434
67,5262,434
1198,3069,434
4,252,434
225,428,434
150,278,434
4,3087,434
2926,3367,434
2939,10835,434
4,428,434
149,394,434
650,5262,434
142,1230,434
46,3299,434
1580,8759,434
44,278,434
3,1637,434
145,2885,434
64,117,434
151,10832,434
705,1580,434
44,366,434
10821,10822,434
230,235,434
65,4592,434
3,225,434
20,705,434
3,7511,434
283,1198,434
137,4560,434
74,2926,434
96,1637,434
3,6099,434
4913,7511,434
119,347,434
4,1730,434
75,140,434
260,10827,434
53,211,434
4560,10833,434
46,1637,434
200,3212,434
163,1997,434
82,2885,434
6,259,434
44,10834,434
46,3584,434
23,399,434
67,6352,434
1088,10750,434
87,283,434
262,4560,434
140,149,434
87,10832,434
650,4592,434
3,33,434
3,127,434
28,4500,434
3,10830,434
140,724,434
4,529,434
23,137,434
677,10835,434
2047,8657,434
235,8737,434
270,442,434
87,399,434
283,965,434
3,6352,434
1567,2293,434
252,825,434
56,360,434
3367,6784,434
4263,8737,434
230,4390,434
3,10829,434
20,4514,434
140,3212,434
1230,4263,434
6,10816,434
112,119,434
6,2047,434
8318,10827,434
140,10834,434
96,457,434
965,4598,434
4735,10836,434
4,724,434
6,1199,434
163,347,434
1199,10831,434
6,8740,434
33,1580,434
199,4263,434
23,87,434
268,2968,434
3,10824,434
96,140,434
140,5254,434
28,744,434
1243,1508,434
4,4514,434
15,1637,434
6,442,434
112,10823,434
73,140,434
84,4571,434
6,103,434
87,1567,434
23,177,434
4,261,434
7453,10825,434
23,328,434
28,226,434
270,4396,434
7,261,434
127,10750,434
4,95,434
49,4068,434
1875,2293,434
28,10821,434
210,4598,434
140,225,434
59,2939,434
65,10828,434
4241,4263,434
140,5499,434
56,262,434
4254,8227,434
374,8657,434
52,374,434
825,1243,434
283,2885,434
15,137,434
268,10826,434
2020,2335,434
67,103,434
145,1230,434
3299,5499,434
3,4,434
4,1405,434
53,10836,434
225,409,434
150,1580,434
1495,7453,434
3,149,434
3367,6099,434
409,1230,434
28,96,434
44,10826,434
44,732,434
200,816,434
96,1730,434
10822,10823,434
136,226,434
268,5254,434
131,328,434
118,260,434
52,211,434
137,10751,434
82,95,434
1997,3081,434
1567,8642,434
163,4241,434
4914,10837,434
177,3087,434
394,1567,434
28,1637,434
259,1580,434
4254,4500,434
252,1495,434
816,5763,434
131,1258,434
4390,8318,434
374,4068,434
67,457,434
6,151,434
4,86,434
3,199,434
59,67,434
3,261,434
142,252,434
137,283,434
15,87,434
23,4735,434
64,1875,434
67,1729,434
8642,10837,434
137,3081,434
1258,4396,434
84,256,434
4,4396,434
360,1085,434
3,4913,434
3,46,434
4,860,435
268,2638,435
38,136,435
149,917,435
5107,10832,435
441,1125,435
152,860,435
140,268,435
28,553,435
190,10839,435
4,136,435
7,665,435
72,9576,435
96,1637,435
84,230,435
3081,4100,435
28,96,435
177,268,435
6,8081,435
4,84,435
163,4100,435
177,590,435
86,225,435
55,4263,435
152,1567,435
163,665,435
6,7,435
230,9576,435
84,1123,435
268,10842,435
2808,10842,435
96,199,435
27,173,435
224,268,435
917,1567,435
55,96,435
6,2808,435
84,1542,435
2757,10838,435
84,677,435
28,4263,435
1542,10843,435
27,28,435
28,1542,435
56,84,435
74,1759,435
28,1637,435
273,553,435
225,268,435
173,665,435
38,224,435
268,1759,435
230,10841,435
149,677,435
86,1542,435
1123,10832,435
84,136,435
590,3081,435
67,273,435
262,268,435
28,230,435
67,2757,435
6,2638,435
273,5107,435
268,481,435
665,8081,435
481,10839,435
150,268,435
56,262,435
4,273,435
1125,10840,435
190,10838,435
268,10840,435
74,10841,435
140,1637,435
268,1637,435
150,199,435
72,1759,435
441,694,435
268,694,435
10844,10845,436
28,553,436
96,1637,436
553,3710,436
28,96,436
96,3710,436
96,10844,436
3078,10834,437
44,3354,437
6,28,437
30,226,437
28,553,437
96,1169,437
10846,10847,437
421,890,437
222,223,437
93,677,437
553,4935,437
4218,4219,437
10827,10850,437
97,123,437
6,1781,437
3,210,437
4,151,437
44,945,437
28,10849,437
4,701,437
100,3078,437
347,2939,437
15,96,437
28,131,437
96,231,437
442,4103,437
246,1091,437
10794,10856,437
1091,1560,437
210,246,437
67,131,437
28,3818,437
52,513,437
713,3818,437
4382,10858,437
23,79,437
13,10856,437
14,297,437
513,10795,437
9965,10848,437
123,442,437
1730,5458,437
4944,10851,437
4957,10794,437
96,1637,437
15,10857,437
3087,10857,437
6,1169,437
96,534,437
1180,10852,437
5963,10847,437
4,3409,437
1184,2764,437
2764,4735,437
3,297,437
55,96,437
14,96,437
123,188,437
44,181,437
2550,8759,437
1938,10853,437
140,1938,437
235,347,437
151,2939,437
23,1560,437
180,4569,437
230,417,437
421,10855,437
1091,1781,437
1184,10854,437
123,713,437
30,3354,437
3,246,437
4219,5458,437
149,701,437
205,2939,437
28,1442,437
28,59,437
210,222,437
677,3409,437
96,140,437
210,4103,437
116,188,437
701,1730,437
44,5963,437
1180,4218,437
1408,10851,437
4,10848,437
13,205,437
945,1121,437
59,9965,437
134,495,437
97,116,437
1475,2968,437
100,2982,437
2939,3087,437
202,2982,437
64,2968,437
6,181,437
4935,10846,437
96,1442,437
4144,10854,437
64,534,437
4569,10852,437
96,180,437
93,4735,437
495,10858,437
3,149,437
111,231,437
28,96,437
4,117,437
100,226,437
111,8759,437
15,1730,437
1180,4144,437
79,222,437
4,304,437
46,123,437
123,10855,437
3,10834,437
210,223,437
46,93,437
1730,4944,437
129,1091,437
67,2550,437
202,304,437
6,417,437
6,4382,437
93,10853,437
10849,10850,437
210,1475,437
28,701,437
713,1730,437
15,222,437
55,235,437
52,129,437
713,1180,437
4957,10795,437
1408,10827,437
117,134,437
100,1730,437
3,890,437
210,1121,437
365,630,438
225,8227,438
44,366,438
4957,10794,438
28,3734,438
90,1929,438
23,553,438
225,3282,438
140,230,438
4,140,438
96,1637,438
3087,5097,438
23,1089,438
6,602,438
15,175,438
123,151,438
28,8227,438
6,117,438
42,399,438
4,151,438
123,10794,438
15,18,438
4,2968,438
44,1929,438
18,35,438
965,10765,438
35,10834,438
23,96,438
175,399,438
117,2968,438
521,10765,438
13,365,438
965,10795,438
23,630,438
4,366,438
4957,10795,438
3734,5097,438
3087,10834,438
42,90,438
553,3282,438
13,521,438
230,602,438
6,10834,439
3,10860,439
87,906,439
28,553,439
246,4680,439
7,95,439
4263,10859,439
205,2071,439
410,416,439
445,3508,439
28,137,439
28,630,439
13,347,439
74,111,439
137,1085,439
569,1793,439
28,4263,439
15,208,439
568,1333,439
3,366,439
4,5097,439
3,9931,439
6,2071,439
4,4263,439
3,1475,439
74,74,439
3508,3746,439
283,10611,439
246,4263,439
10611,10860,439
6,13,439
569,1378,439
84,283,439
33,568,439
15,1378,439
3,630,439
44,677,439
96,1637,439
283,3388,439
28,1087,439
15,2071,439
28,1372,439
6,906,439
6,428,439
6,3727,439
96,1085,439
15,1845,439
1431,4680,439
15,95,439
4,347,439
3,33,439
84,1089,439
366,590,439
6,268,439
67,2695,439
15,8240,439
3,590,439
246,1431,439
6,74,439
3,84,439
3,6699,439
4,44,439
7,74,439
93,2939,439
1567,9931,439
4,74,439
23,1567,439
3,246,439
73,1333,439
28,3734,439
74,428,439
205,2939,439
28,59,439
67,410,439
1378,3995,439
6,325,439
67,6699,439
1845,2335,439
111,1085,439
325,1378,439
3,2939,439
4,145,439
93,1845,439
6,3995,439
2020,2335,439
4,1089,439
28,4984,439
4,208,439
246,10834,439
28,96,439
3,8240,439
2939,3746,439
28,268,439
87,2020,439
2695,3727,439
23,145,439
23,347,439
1567,1845,439
3,677,439
59,347,439
73,84,439
6,1372,439
28,3388,439
95,2939,439
74,2939,439
283,1567,439
366,445,439
95,1793,439
246,1475,439
44,1378,439
6,10859,439
23,2071,439
44,4984,439
3734,5097,439
67,553,439
96,1087,439
4,416,439
3,35,440
28,553,440
131,10251,440
84,230,440
10865,10866,440
3,495,440
25,260,440
72,140,440
4,151,440
28,4263,440
23,4263,440
25,285,440
28,945,440
19,189,440
74,3943,440
96,10862,440
536,675,440
6,261,440
73,3943,440
72,536,440
96,6639,440
74,74,440
28,9070,440
3,260,440
84,9070,440
6,189,440
87,2167,440
28,84,440
96,1637,440
25,129,440
495,3943,440
151,230,440
677,4263,440
23,675,440
285,2167,440
10863,10864,440
25,42,440
6,319,440
56,548,440
4,1784,440
834,10863,440
84,140,440
3,84,440
74,724,440
131,945,440
260,1159,440
4,495,440
84,724,440
84,129,440
4,10779,440
439,10862,440
28,59,440
19,84,440
35,677,440
118,1560,440
67,10861,440
10779,10865,440
262,3943,440
261,10251,440
260,4068,440
87,439,440
23,1845,440
129,1784,440
834,2982,440
164,307,440
140,4263,440
84,4263,440
260,1524,440
3,25,440
6,210,440
25,548,440
4,307,440
28,495,440
140,164,440
28,96,440
553,10861,440
25,10864,440
73,225,440
84,1560,440
84,1524,440
23,1524,440
118,260,440
28,262,440
56,84,440
42,319,440
59,210,440
25,2982,440
84,1159,440
4,1845,440
67,6639,440
84,225,440
129,4068,440
111,6964,441
6,28,441
1521,1600,441
4,36,441
210,1659,441
42,10671,441
67,137,441
46,4501,441
136,2968,441
42,362,441
8930,10834,441
6,4571,441
25,150,441
3,366,441
157,232,441
140,153,441
65,360,441
18,149,441
586,965,441
28,880,441
3,5097,441
84,366,441
3,236,441
67,1964,441
137,764,441
6,365,441
4,4920,441
4,42,441
10646,10882,441
6,5149,441
4,1873,441
205,283,441
256,1580,441
232,542,441
158,3409,441
4,48,441
2182,4571,441
1405,4571,441
44,181,441
965,1567,441
137,259,441
5662,8605,441
226,2550,441
42,84,441
1600,10879,441
140,8605,441
136,2939,441
4,1600,441
945,4390,441
84,512,441
30,604,441
20,28,441
2939,3524,441
93,4390,441
15,283,441
919,4304,441
3,512,441
28,3734,441
240,4599,441
417,495,441
945,5141,441
59,714,441
23,140,441
1600,3651,441
96,1602,441
20,666,441
6,705,441
44,4920,441
55,140,441
553,10867,441
127,149,441
360,6256,441
230,261,441
225,5270,441
95,103,441
28,43,441
5499,10869,441
919,1276,441
5097,10851,441
283,4592,441
140,4533,441
36,8647,441
73,10868,441
140,2939,441
140,4263,441
98,140,441
366,366,441
140,189,441
3,4,441
137,140,441
3409,4335,441
4,1405,441
283,2939,441
4,136,441
28,157,441
6256,10878,441
23,55,441
1337,2939,441
181,2885,441
4,150,441
283,677,441
150,362,441
4,4284,441
146,2550,441
28,542,441
189,445,441
55,1637,441
146,283,441
142,1442,441
150,4248,441
6,1734,441
366,445,441
84,256,441
3734,5097,441
21,240,441
1302,10647,441
18,10873,441
28,553,441
149,5122,441
84,230,441
84,548,441
190,507,441
6,7,441
119,394,441
28,137,441
20,30,441
3,3123,441
662,4390,441
1480,1585,441
513,2759,441
118,1734,441
553,665,441
972,8647,441
3,85,441
4,442,441
20,72,441
42,1567,441
84,666,441
131,1091,441
2565,2885,441
3196,5149,441
137,758,441
172,3123,441
84,521,441
236,2635,441
4,131,441
20,3524,441
96,215,441
42,5097,441
64,1302,441
268,10868,441
74,459,441
76,96,441
84,10872,441
268,10834,441
96,1637,441
140,521,441
146,10647,441
172,890,441
6,1276,441
3,1345,441
64,3626,441
87,283,441
346,4390,441
23,210,441
283,10881,441
236,366,441
23,2248,441
137,4599,441
4,972,441
283,2507,441
267,8943,441
4401,5499,441
28,1337,441
28,965,441
205,705,441
93,4263,441
3,67,441
97,172,441
74,658,441
172,2750,441
231,3761,441
3,4304,441
3,1585,441
417,662,441
3651,10851,441
1602,3699,441
140,283,441
1089,1580,441
2750,10882,441
205,2939,441
93,236,441
28,59,441
362,1730,441
3,10873,441
134,1480,441
59,149,441
230,3196,441
4,698,441
236,3409,441
1600,2885,441
596,2885,441
4,5122,441
127,232,441
3,1281,441
96,210,441
3,10878,441
226,5270,441
325,10874,441
677,1659,441
469,1792,441
172,282,441
67,75,441
59,215,441
2565,4735,441
136,226,441
164,10867,441
23,9070,441
127,5141,441
7,23,441
3,283,441
1730,4944,441
84,153,441
1792,8943,441
4263,10668,441
189,416,441
67,149,441
226,246,441
67,457,441
1099,2939,441
314,401,441
3,666,441
28,76,441
240,10834,441
96,2359,441
1926,4068,441
236,4335,441
283,10871,441
3,98,441
3761,5703,441
149,150,441
153,677,441
282,1302,441
4,366,441
28,227,441
28,5479,441
67,283,441
442,9070,441
4,283,441
150,366,441
1730,10871,441
28,3387,441
6,10875,441
28,4390,441
3,3387,441
4,93,441
5499,5499,441
73,137,441
42,178,441
3,210,441
210,230,441
67,236,441
3,1964,441
3,1600,441
2507,10751,441
3,23,441
283,428,441
96,231,441
442,1544,441
4,153,441
3,4592,441
28,2885,441
25,1149,441
28,164,441
4,401,441
325,3734,441
48,140,441
586,3409,441
705,1580,441
28,4426,441
172,10668,441
87,5097,441
44,283,441
28,42,441
314,1600,441
6,428,441
325,880,441
6,454,441
28,119,441
20,10625,441
23,96,441
151,10671,441
151,2939,441
44,87,441
3,140,441
3,579,441
231,1089,441
20,2968,441
127,814,441
140,454,441
6,20,441
3,146,441
140,4925,441
93,2939,441
75,1099,441
28,1544,441
261,416,441
134,507,441
4,231,441
75,1378,441
23,87,441
4,5499,441
123,232,441
442,528,441
28,3699,441
4,49,441
42,140,441
1926,10880,441
127,3761,441
82,1149,441
20,2759,441
3,3734,441
136,140,441
283,4944,441
67,2248,441
42,85,441
28,454,441
3,25,441
4,604,441
118,283,441
2359,10877,441
28,1302,441
3,10877,441
150,10869,441
1345,1567,441
23,145,441
85,150,441
43,457,441
6,84,441
3,82,441
74,401,441
13,1337,441
59,210,441
267,521,441
3,137,441
42,283,441
150,225,441
42,1302,441
10625,10872,441
28,401,441
150,4599,441
93,5097,441
150,945,441
42,4248,441
172,658,441
1030,1442,441
74,10880,441
4,416,441
283,814,441
3,97,441
23,553,441
140,261,441
648,1405,441
172,4426,441
93,677,441
189,4925,441
205,261,441
4,151,441
150,210,441
42,3387,441
23,44,441
3,10668,441
56,111,441
6,308,441
4,4533,441
28,346,441
4,225,441
758,1091,441
8647,10869,441
59,123,441
67,96,441
4,368,441
6,579,441
4,1846,441
6,13,441
3,157,441
75,454,441
134,232,441
965,4263,441
20,705,441
3,4501,441
178,890,441
67,10879,441
965,4501,441
4,10646,441
42,73,441
150,190,441
236,325,441
965,1600,441
20,49,441
25,42,441
149,246,441
84,1089,441
67,4501,441
56,142,441
3,4735,441
764,6964,441
140,3626,441
6,1873,441
3,2458,441
158,1600,441
3,84,441
665,5479,441
210,459,441
93,5499,441
495,1723,441
2939,4599,441
521,10869,441
77,1030,441
6,1846,441
65,362,441
236,368,441
67,2939,441
46,714,441
93,10834,441
394,5662,441
72,365,441
73,85,441
42,134,441
59,2182,441
23,1600,441
25,232,441
4,10881,441
84,4571,441
1600,4284,441
6,103,441
15,596,441
84,648,441
3,240,441
84,10671,441
4,145,441
513,4401,441
6,181,441
21,5097,441
84,4263,441
1730,10870,441
30,2885,441
25,207,441
6,207,441
74,1567,441
20,259,441
28,74,441
698,1302,441
55,469,441
4,227,441
28,96,441
4,2635,441
77,10870,441
127,10876,441
2885,4068,441
137,366,441
3,20,441
6,8930,441
42,1723,441
137,548,441
1521,10874,441
210,267,441
28,528,441
225,283,441
30,210,441
95,10751,441
44,1378,441
140,2458,441
23,308,441
42,1281,441
10875,10876,441
28,285,442
28,553,442
28,3734,442
84,129,442
236,339,442
3,3135,442
123,394,442
129,211,442
96,1637,442
28,96,442
72,4390,442
3,325,442
4263,10883,442
101,2399,442
227,492,442
101,4592,442
285,5097,442
234,454,442
72,437,442
236,325,442
553,2333,442
210,2333,442
3081,4592,442
211,4982,442
2399,8450,442
56,234,442
394,3081,442
28,210,442
3135,4390,442
13,1580,442
73,84,442
3,123,442
1580,10883,442
56,3135,442
13,4982,442
4,339,442
73,227,442
3734,5097,442
56,492,442
437,4263,442
3,4,442
28,454,442
13,1302,443
346,1792,443
28,553,443
6,767,443
150,366,443
28,111,443
84,261,443
123,767,443
236,5097,443
131,2968,443
225,2968,443
6,7,443
101,4592,443
4,151,443
53,5963,443
123,137,443
6,10884,443
28,10834,443
3,10668,443
137,1089,443
374,10669,443
53,513,443
4,153,443
28,142,443
22,39,443
4,225,443
6,261,443
150,1302,443
3,10826,443
140,4665,443
84,808,443
149,237,443
72,153,443
1089,4375,443
96,1637,443
4,84,443
3,4068,443
54,6851,443
39,140,443
5963,10847,443
72,150,443
6,117,443
236,325,443
30,4068,443
140,149,443
90,142,443
10756,10885,443
4,10885,443
66,84,443
225,8943,443
123,5662,443
4,53,443
167,1687,443
28,668,443
93,150,443
30,604,443
93,3734,443
131,2399,443
3,4263,443
1687,8708,443
10756,10826,443
137,513,443
4,3080,443
54,3080,443
4,4641,443
123,668,443
216,10847,443
140,3465,443
4592,5662,443
140,1145,443
711,4263,443
481,8708,443
131,10834,443
216,553,443
445,596,443
346,374,443
3,808,443
87,131,443
6,1145,443
140,167,443
366,481,443
4,65,443
548,4641,443
53,153,443
4,7,443
84,503,443
6,225,443
123,711,443
28,96,443
4,117,443
101,2399,443
3,10669,443
6,65,443
13,8943,443
22,8943,443
6,596,443
3,10834,443
4665,6851,443
13,503,443
10834,10884,443
6,66,443
3,604,443
123,325,443
137,10834,443
111,3465,443
1792,4375,443
366,445,443
3,237,443
4,366,443
3734,5097,443
90,548,443
87,10834,443
966,3240,444
21,28,444
268,3929,444
134,10915,444
186,932,444
67,1659,444
136,2968,444
140,10900,444
442,1600,444
15,30,444
3929,10904,444
4069,5433,444
67,489,444
23,95,444
1600,10671,444
67,225,444
87,226,444
131,424,444
30,10834,444
811,1580,444
1006,3080,444
6,261,444
216,8788,444
1066,3043,444
150,10905,444
6,67,444
211,1199,444
226,268,444
131,4422,444
118,10911,444
355,5433,444
15,148,444
73,10677,444
6,1813,444
6,500,444
6,365,444
117,268,444
172,4265,444
513,863,444
4,42,444
1478,8647,444
151,4592,444
30,3811,444
713,6960,444
665,2876,444
347,4086,444
15,4059,444
10626,10896,444
131,10893,444
106,10834,444
268,561,444
101,3355,444
440,460,444
23,109,444
140,278,444
79,507,444
56,2963,444
14,248,444
140,1478,444
129,4401,444
28,1057,444
25,79,444
67,708,444
6515,10891,444
268,1199,444
6,10901,444
